created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2021-11-16T07:00:00Z,1460502899545370600,1460502899545370627,"#30DayMapChallenge

Day 16 - Urban/rural
Bolivia - urban/rural municipalities.

Día 16 - Urbano/rural
Bolivia - municipios urbanos y rurales.

Data source/Fuente datos: INE Bolivia. Censo de Población y Vivienda 2012.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/Fik1xCvd38",FALSE,268,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,10,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 16 - Urban/rural
Bolivia - urban/rural municipalities.

Día 16 - Urbano/rural
Bolivia - municipios urbanos y rurales.

Data source/Fuente datos: INE Bolivia. Censo de Población y Vivienda 2012.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/Fik1xCvd38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-15T22:53:32Z,1460380475516764200,1460380475516764164,"#30DayMapChallenge

Day 15 - Map made without using a computer
Bolivia - distribution of Brazil nut.

Día 15 - Mapa sin usar computadora
Bolivia - distribución de castaña.

Data source/Fuente datos: Larrea et al 2018.
Prepared/Elaborado: hand drawn with some nut samples. https://t.co/59pWE8DhuB",FALSE,271,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,6,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 15 - Map made without using a computer
Bolivia - distribution of Brazil nut.

Día 15 - Mapa sin usar computadora
Bolivia - distribución de castaña.

Data source/Fuente datos: Larrea et al 2018.
Prepared/Elaborado: hand drawn with some nut samples. https://t.co/59pWE8DhuB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-14T09:00:01Z,1459808324849832e3,1459808324849831945,"#30DayMapChallenge

Day 14 - Map with a new tool
The Death Road, Bolivia.

Día 14 - Mapa con una nueva herramienta
El Camino de la Muerte, Bolivia.

Data source/Fuente datos: Google Maps (satélite), Wikiloc (ruta gpx).
Prepared/Elaborado: PDF Map Maker &amp; LibreOffice Impress https://t.co/hoZxFTlhAU",FALSE,278,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 14 - Map with a new tool
The Death Road, Bolivia.

Día 14 - Mapa con una nueva herramienta
El Camino de la Muerte, Bolivia.

Data source/Fuente datos: Google Maps (satélite), Wikiloc (ruta gpx).
Prepared/Elaborado: PDF Map Maker &amp; LibreOffice Impress https://t.co/hoZxFTlhAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13T23:33:42Z,1.4596658083852001e+18,1459665808385200130,@HeatherCh100 @30daymap_tweets Great!  What tool did you use?,FALSE,61,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1459647939987615700,1459647939987615748,925570614,925570614,HeatherCh100,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,,NA,NA,,,@HeatherCh100 @30daymap_tweets Great!  What tool did you use?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13T09:00:01Z,1459445939517730800,1459445939517730817,"#30DayMapChallenge

Day 13 - Natural Earth
South America - Main urban areas (&gt; 2 million).

Día 13 - Natural Earth
Sudamérica - Áreas urbanas principales (&gt; 2 millones hab).

Data source/Fuente datos: Natural Earth, Wikipedia.
Prepared/Elaborado: QGIS &amp; Inkscape https://t.co/ViGHhIbHRq",FALSE,272,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,6,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 13 - Natural Earth
South America - Main urban areas (&gt; 2 million).

Día 13 - Natural Earth
Sudamérica - Áreas urbanas principales (&gt; 2 millones hab).

Data source/Fuente datos: Natural Earth, Wikipedia.
Prepared/Elaborado: QGIS &amp; Inkscape https://t.co/ViGHhIbHRq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12T17:04:49Z,1459205554295824400,1459205554295824385,RT @underdarkGIS: Open source for open spatial data science https://t.co/gj0BdJBLJG,FALSE,83,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19,0,FALSE,TRUE,FALSE,en,,NA,NA,,,RT @underdarkGIS: Open source for open spatial data science https://t.co/gj0BdJBLJG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12T09:00:02Z,1459083554923552800,1459083554923552775,"#30DayMapChallenge

Day 12 - Population
The three largest urban centers in Bolivia.

Día 12 - Población
Los tres mayores centros urbanos en Bolivia.

Data source/Fuente datos: OpenStreetMap.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/iiN5YxMm5F",FALSE,241,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,10,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 12 - Population
The three largest urban centers in Bolivia.

Día 12 - Población
Los tres mayores centros urbanos en Bolivia.

Data source/Fuente datos: OpenStreetMap.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/iiN5YxMm5F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12T01:01:27Z,1458963115157209e3,1458963115157209088,"RT @MapScaping: . @osgeolive is a self-contained bootable environment based on Lubuntu, try a wide variety of open-source #geospatial softw…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,17,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @MapScaping: . @osgeolive is a self-contained bootable environment based on Lubuntu, try a wide variety of open-source #geospatial softw…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12T00:01:11Z,1458947950135107600,1458947950135107586,"RT @researchremora: As I continue working on my submission for today's #30DayMapChallenge topic, here's a quick population map of Latin Ame…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @researchremora: As I continue working on my submission for today's #30DayMapChallenge topic, here's a quick population map of Latin Ame…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11T23:55:50Z,1458946603910369300,1458946603910369285,"RT @geo_spatialist: 1/2 
Geologic Map of South America - The Geological Society of America / The American Geographical Society / USGS - 195…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1460,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @geo_spatialist: 1/2 
Geologic Map of South America - The Geological Society of America / The American Geographical Society / USGS - 195…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11T09:00:01Z,1458721160342880300,1458721160342880259,"#30DayMapChallenge

Day 11 - 3D
Sajama snow-capped mountain, Bolivia.

Día 11 - 3D
Nevado Sajama, Bolivia.

Data source/Fuente datos: Google Maps &amp; SRTM.
Prepared/Elaborado: R (Rayvista/Raytracer) &amp; LibreOffice Impress https://t.co/6r7qGkmlCo",FALSE,226,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,11,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 11 - 3D
Sajama snow-capped mountain, Bolivia.

Día 11 - 3D
Nevado Sajama, Bolivia.

Data source/Fuente datos: Google Maps &amp; SRTM.
Prepared/Elaborado: R (Rayvista/Raytracer) &amp; LibreOffice Impress https://t.co/6r7qGkmlCo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10T09:00:00Z,1458358771164586e3,1458358771164585988,"#30DayMapChallenge

Day 10 - Raster
Bolivia nighttime lights, seen from space.

Día 10 - Ráster
Luces nocturnas capturadas desde el espacio para Bolivia.

Source/Fuente: March 2016 data for NOAA VIIRS sensor (Suomi NPP).
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/55j1t86Al0",FALSE,271,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,12,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 10 - Raster
Bolivia nighttime lights, seen from space.

Día 10 - Ráster
Luces nocturnas capturadas desde el espacio para Bolivia.

Source/Fuente: March 2016 data for NOAA VIIRS sensor (Suomi NPP).
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/55j1t86Al0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-09T09:00:02Z,1457996389498048500,1457996389498048523,"#30DayMapChallenge

Day 9 - Monochrome
Road network of Bolivia.

Día 9 - Monócromo
Red caminera de Bolivia.

Source/Fuente: OpenStreetMap country dataset.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/tCCjaJjkhE",FALSE,205,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,8,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 9 - Monochrome
Road network of Bolivia.

Día 9 - Monócromo
Red caminera de Bolivia.

Source/Fuente: OpenStreetMap country dataset.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/tCCjaJjkhE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08T14:51:03Z,1457722340180123600,1457722340180123654,"#30DayMapChallenge

Day 7 - Green
Forest cover in Bolivia.

Día 7 - Verde
Cobertura de bosque en Bolivia.

Source/Fuente: ESA 2010. GlobCover 2009.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/d32ELXBYyr",FALSE,198,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,5,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 7 - Green
Forest cover in Bolivia.

Día 7 - Verde
Cobertura de bosque en Bolivia.

Source/Fuente: ESA 2010. GlobCover 2009.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/d32ELXBYyr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08T14:18:45Z,1457714212613017600,1457714212613017600,"#30DayMapChallenge

Day 8 - Blue
The top 5 largest lakes by surface area in Bolivia.

Día 8 - Azul
Los 5 mayores lagos por superficie en Bolivia.

Source/Fuente: Derived from satellite delineation of water bodies in South America.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/d3canNEdfw",FALSE,281,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,3,FALSE,FALSE,FALSE,en,,NA,NA,,,"#30DayMapChallenge

Day 8 - Blue
The top 5 largest lakes by surface area in Bolivia.

Día 8 - Azul
Los 5 mayores lagos por superficie en Bolivia.

Source/Fuente: Derived from satellite delineation of water bodies in South America.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/d3canNEdfw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06T19:03:46Z,1457061161933889500,1457061161933889537,"@GDavila09 @30daymap_tweets El tema 6 es el color rojo (""red"" en inglés)",FALSE,72,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1457017761528438800,1457017761528438796,1411316133630812200,1411316133630812164,GDavila09,,,,NA,FALSE,0,1,FALSE,FALSE,NA,es,,NA,NA,,,"@GDavila09 @30daymap_tweets El tema 6 es el color rojo (""red"" en inglés)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06T11:00:00Z,1456939419047432200,1456939419047432195,"#30DayMapChallenge

Day 6 - Red
Places in Bolivia with name related to color red.

Día 6 - Rojo
Poblaciones en Bolivia con nombre que contiene las palabra ""rojo"", ""roja"", ""colorado"" o ""colorada"".

Source/Fuente: INE, Censo 2012.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/I8mYvDisUA",FALSE,279,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,3,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 6 - Red
Places in Bolivia with name related to color red.

Día 6 - Rojo
Poblaciones en Bolivia con nombre que contiene las palabra ""rojo"", ""roja"", ""colorado"" o ""colorada"".

Source/Fuente: INE, Censo 2012.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/I8mYvDisUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06T00:29:44Z,1456780806324686800,1456780806324686849,"#30DayMapChallenge

Day 5 - OpenStreetMap
City of Santa Cruz, SC, Bolivia - District 4 buildings.

Día 5 - OpenStreetMap
Ciudad de Santa Cruz, SC, Bolivia - Edificios en el Distrito 4.

Data source/Fuente de datos: OpenStreetMap.
Prepared/Elaborado: https://t.co/Aa1hldQC0l https://t.co/JrrFm6uZkZ",FALSE,273,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,8,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 5 - OpenStreetMap
City of Santa Cruz, SC, Bolivia - District 4 buildings.

Día 5 - OpenStreetMap
Ciudad de Santa Cruz, SC, Bolivia - Edificios en el Distrito 4.

Data source/Fuente de datos: OpenStreetMap.
Prepared/Elaborado: https://t.co/Aa1hldQC0l https://t.co/JrrFm6uZkZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-05T21:32:00Z,1456736078682067e3,1456736078682066945,"#30DayMapChallenge

Day 4 - Hexagons
Average mobile connection speeds in East Bolivia.

Día 4 - Hexágonos
Velocidades promedios de conexión móvil al este de Bolivia.

Source/Fuente: Ookla Global Mobile Network Performance.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/ZVMx4EhzTY",FALSE,273,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 4 - Hexagons
Average mobile connection speeds in East Bolivia.

Día 4 - Hexágonos
Velocidades promedios de conexión móvil al este de Bolivia.

Source/Fuente: Ookla Global Mobile Network Performance.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/ZVMx4EhzTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04T01:55:03Z,1456077500816183300,1456077500816183298,"#30DayMapChallenge

Day 3 - Polygons
¿Which (European) countries fit in Bolivia's area?

Día 3 - Polígonos
¿Qué países (europeos) caben en el área de Bolivia?

Prepared/Elaborado: https://t.co/bXqFxlrrJm &amp; LibreOffice Impress https://t.co/lEOI9pXic2",FALSE,229,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 3 - Polygons
¿Which (European) countries fit in Bolivia's area?

Día 3 - Polígonos
¿Qué países (europeos) caben en el área de Bolivia?

Prepared/Elaborado: https://t.co/bXqFxlrrJm &amp; LibreOffice Impress https://t.co/lEOI9pXic2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03T01:40:50Z,1455711535804948500,1455711535804948484,"#30DayMapChallenge

Day 2 - Lines
Five years of riding a bicycle in  Santa Cruz, Bolivia.
Source: my GPS tracks

Día 2 - Líneas
Cinco años en bicicleta por la ciudad de Santa Cruz, Bolivia.
Fuente: mis capturas GPS

Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/1qaHjHG7Zc",FALSE,266,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,6,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge

Day 2 - Lines
Five years of riding a bicycle in  Santa Cruz, Bolivia.
Source: my GPS tracks

Día 2 - Líneas
Cinco años en bicicleta por la ciudad de Santa Cruz, Bolivia.
Fuente: mis capturas GPS

Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/1qaHjHG7Zc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02T03:43:11Z,1455379939625209900,1455379939625209859,@untalmaniconaji Qué significa PTA?,FALSE,35,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1455370497638772700,1455370497638772745,1247748376986148900,1247748376986148864,maniconaji94,,,,NA,FALSE,0,0,FALSE,FALSE,NA,es,,NA,NA,,,@untalmaniconaji Qué significa PTA?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02T01:07:18Z,1455340708320227300,1455340708320227332,"#30DayMapChallenge Día 1 - Puntos

Todos los centros poblados en Bolivia que tienen las palabras ""San"", ""Santa"" y ""Santo"".

Fuente de datos: INE, Censo 2012
Elaborado en: QGIS https://t.co/4qZUCsVvcD",FALSE,175,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,FALSE,FALSE,es,,NA,NA,,,"#30DayMapChallenge Día 1 - Puntos

Todos los centros poblados en Bolivia que tienen las palabras ""San"", ""Santa"" y ""Santo"".

Fuente de datos: INE, Censo 2012
Elaborado en: QGIS https://t.co/4qZUCsVvcD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-30T12:49:35Z,1454430281327255600,1454430281327255557,RT @LabTecnoSocial: 🎙 ¿Qué es la geoinformación y para qué sirve? ¿Cuál es la importancia de generar repositorios espaciales abiertos? En e…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,0,FALSE,TRUE,NA,es,,NA,NA,,,RT @LabTecnoSocial: 🎙 ¿Qué es la geoinformación y para qué sirve? ¿Cuál es la importancia de generar repositorios espaciales abiertos? En e…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28T18:42:41Z,1453794366808543200,1453794366808543232,"RT @semptrion: @geoboliviaide no funciona bien desde la anterior semana y no les importa.
Supongo que igual cobrarán sueldo, incluyendo los…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,0,FALSE,TRUE,NA,es,,NA,NA,,,"RT @semptrion: @geoboliviaide no funciona bien desde la anterior semana y no les importa.
Supongo que igual cobrarán sueldo, incluyendo los…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27T23:47:44Z,1453508744516620300,1453508744516620296,Mapa de densidad de población de Bolivia https://t.co/JdQOJq4Gns,FALSE,40,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,es,,1453404849358446600,1453404849358446597,,,Mapa de densidad de población de Bolivia https://t.co/JdQOJq4Gns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-13T20:21:52Z,1448383509505081300,1448383509505081350,@carlosrpz_ @spatialthoughts Hiciste la versión en inglés o español de los tutoriales?,FALSE,86,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1448365997086367700,1448365997086367744,2372331457,2372331457,carlosrpz_,,,,NA,FALSE,0,0,FALSE,FALSE,NA,es,,NA,NA,,,@carlosrpz_ @spatialthoughts Hiciste la versión en inglés o español de los tutoriales?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-10T02:06:20Z,1447020642239455200,1447020642239455236,RT @0_Outlander: #Bolivia https://t.co/x0wGCkohND,FALSE,49,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,0,FALSE,TRUE,FALSE,qme,,NA,NA,,,RT @0_Outlander: #Bolivia https://t.co/x0wGCkohND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-09T17:41:38Z,1446893633790046200,1446893633790046212,RT @chiquiesteban: How many times will I have to explain my son that song is NOT called 'Bolivian Rhapsody',FALSE,107,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,TRUE,NA,en,,NA,NA,,,RT @chiquiesteban: How many times will I have to explain my son that song is NOT called 'Bolivian Rhapsody',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01T01:07:49Z,1443744424870166500,1443744424870166532,RT @LabTecnoSocial: ¿De qué manera la desinformación afecta al debate público? ¿Qué implica hacer periodismo de verificación en Bolivia? En…,FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,0,FALSE,TRUE,NA,es,,NA,NA,,,RT @LabTecnoSocial: ¿De qué manera la desinformación afecta al debate público? ¿Qué implica hacer periodismo de verificación en Bolivia? En…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23T12:49:08Z,1441021815699148800,1441021815699148803,"RT @BrentToderian: “In just two years, we transformed a city with almost no cyclists, to a city where bikes have a central role... The secr…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,358,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @BrentToderian: “In just two years, we transformed a city with almost no cyclists, to a city where bikes have a central role... The secr…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23T12:10:10Z,1441012011035463700,1441012011035463682,"Good news: EU rules to force USB-C chargers for all phones
https://t.co/02G5kuw4Uy",FALSE,82,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,,NA,NA,,,"Good news: EU rules to force USB-C chargers for all phones
https://t.co/02G5kuw4Uy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20T02:13:36Z,1439774716076638200,1439774716076638213,RT @peachastro: Today's @apod features images of Saturn I obtained over a 15yr period. https://t.co/lcHCirkBd7,FALSE,110,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1499,0,FALSE,TRUE,FALSE,en,,NA,NA,,,RT @peachastro: Today's @apod features images of Saturn I obtained over a 15yr period. https://t.co/lcHCirkBd7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-11T12:28:18Z,1436667917249167400,1436667917249167360,RT @simongerman600: Cool visual shows the 50 highest cities in the world. Sometimes these long graphics show up as low-res on social media.…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,309,0,FALSE,TRUE,NA,en,,NA,NA,,,RT @simongerman600: Cool visual shows the 50 highest cities in the world. Sometimes these long graphics show up as low-res on social media.…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01T01:07:26Z,1432872695125905400,1432872695125905409,"RT @StuartHumphryes: This is fascinating &amp; shows how weak colour information can be on a photo for the brain to fill in the gaps and ""colou…",FALSE,144,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4582,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @StuartHumphryes: This is fascinating &amp; shows how weak colour information can be on a photo for the brain to fill in the gaps and ""colou…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-29T18:04:19Z,1432041437382815700,1432041437382815745,RT @SteveStuWill: This stunning time-lapse footage from a camera keeping a fixed view of the night sky gives a visceral sense of the rotati…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2992,0,FALSE,TRUE,NA,en,,NA,NA,,,RT @SteveStuWill: This stunning time-lapse footage from a camera keeping a fixed view of the night sky gives a visceral sense of the rotati…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-28T23:11:05Z,1431756249897517e3,1431756249897517058,"RT @ProfFeynman: SCIENCE:

If you don't make mistakes, you're doing it wrong.

If you don't correct those mistakes, you're doing it really…",FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4682,0,FALSE,TRUE,NA,en,,NA,NA,,,"RT @ProfFeynman: SCIENCE:

If you don't make mistakes, you're doing it wrong.

If you don't correct those mistakes, you're doing it really…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26T20:20:03Z,1430988430717169700,1430988430717169673,RT @Milanes_guisado: Para los que nos gustan los datos  y los leggos ! https://t.co/2nwC6IlLUa,FALSE,94,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,139,0,FALSE,TRUE,FALSE,es,,NA,NA,,,RT @Milanes_guisado: Para los que nos gustan los datos  y los leggos ! https://t.co/2nwC6IlLUa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
